emp_id,gender,dept,total_months,working_days,absent_days,total_leaves,previous_salary,performance_rating,current_salary,is_risk
16710,Male,Sales,105,25.0,7.0,3,88207.0,3,110960.46872497562,0
16711,Female,HR,75,20.0,3.0,8,92708.0,4,,0
16712,Female,Sales,45,21.0,0.0,11,77341.0,8,76720.94789068744,0
16713,Female,Sales,27,21.0,0.0,2,89867.0,10,92956.46308539211,0
16714,Male,HR,32,23.0,5.0,10,143926.0,9,152040.09825059693,0
16715,Male,Finance,41,25.0,1.0,8,42510.0,6,50469.299128445695,0
16716,Female,Tech,21,21.0,8.0,7,,5,121728.38217219587,0
16717,Male,Ops,76,23.0,3.0,13,69383.0,7,65908.93591068016,0
16718,Male,Finance,7,24.0,0.0,7,72105.0,2,90056.80551603147,1
16719,Male,HR,22,21.0,1.0,3,128544.0,5,135971.019076248,0
16720,Male,Sales,96,22.0,9.0,10,122990.0,9,158321.3676782697,0
16721,Female,Tech,54,25.0,6.0,5,122269.0,9,129702.71055175483,0
16722,Male,Sales,67,21.0,9.0,3,47808.0,7,54646.41524003207,0
16723,Female,Ops,76,22.0,0.0,10,42391.0,4,52902.3464032409,0
16724,Female,HR,58,22.0,2.0,12,76338.0,8,82733.63105074147,0
16725,Male,Tech,77,24.0,9.0,5,67579.0,7,82364.50320504056,0
16726,Female,Finance,86,22.0,0.0,4,92546.0,4,103000.49974959684,0
16727,Female,Finance,64,23.0,1.0,0,124918.0,2,120546.64677058252,1
16728,Male,HR,42,25.0,1.0,9,83681.0,2,100581.1295783781,1
16729,Female,HR,102,23.0,8.0,2,36285.0,3,,0
16730,Female,Sales,53,21.0,2.0,7,111875.0,1,138297.90473359075,1
16731,Female,Tech,28,20.0,6.0,10,39567.0,7,50905.35576516894,0
16732,Female,,116,24.0,8.0,8,49259.0,5,54240.409963208316,0
16733,Female,HR,58,24.0,3.0,5,98448.0,8,105801.34384603913,0
16734,Female,Tech,5,25.0,5.0,10,55739.0,10,51722.65189239091,0
16735,Female,HR,94,24.0,0.0,12,50611.0,1,51640.033307039856,1
16736,Female,HR,55,24.0,6.0,14,120676.0,10,113872.03372277928,0
16737,Male,Finance,96,24.0,3.0,0,144456.0,3,140573.09754713645,0
16738,Male,Tech,60,20.0,7.0,1,115361.0,2,109798.96215507863,1
16739,Male,Finance,45,25.0,3.0,5,135498.0,3,,0
16740,Female,Finance,84,21.0,5.0,0,66244.0,6,61040.73572849396,0
16741,Female,Tech,20,25.0,2.0,7,60438.0,4,68219.24828581685,0
16742,Female,Finance,105,21.0,0.0,9,133103.0,8,145892.12685007212,0
16743,Male,Sales,9,24.0,9.0,13,45740.0,5,,0
16744,Male,Ops,7,20.0,8.0,4,50624.0,4,47410.34581967587,0
16745,Male,Ops,7,20.0,2.0,5,98300.0,8,98698.7190702353,0
16746,Female,Sales,90,20.0,8.0,0,105375.0,1,100749.74185441922,1
16747,Male,HR,97,22.0,,3,138309.0,8,148270.65290556676,0
16748,Male,Finance,50,23.0,3.0,5,,4,99890.63730757759,0
16749,Female,Ops,95,20.0,,11,57539.0,9,66068.90111917371,0
16750,Male,Tech,108,22.0,1.0,14,83967.0,5,88561.16814388138,0
16751,Female,HR,14,24.0,1.0,12,69829.0,10,67673.7961811629,0
16752,Male,Ops,111,22.0,1.0,10,131735.0,5,141090.0156851359,0
16753,Female,Finance,99,23.0,9.0,13,116616.0,3,128138.4398461055,0
16754,Female,Ops,94,20.0,1.0,14,133266.0,2,154350.45512495338,1
16755,Female,,35,23.0,0.0,8,56219.0,2,62001.383998621706,1
16756,Female,HR,63,21.0,3.0,3,109440.0,1,103189.04461712383,1
16757,Female,Sales,19,23.0,,2,52024.0,1,55861.80556290738,1
16758,Male,Finance,73,20.0,8.0,4,69114.0,8,75841.33950943567,0
16759,Female,Finance,59,,6.0,3,137172.0,5,154000.04704636746,0
16760,Female,HR,82,24.0,2.0,10,34691.0,1,41479.67556027186,1
16761,Female,HR,64,25.0,3.0,0,55434.0,5,57150.34903919504,0
16762,Female,Tech,65,23.0,4.0,10,111078.0,3,128329.13740481384,0
16763,Male,HR,17,,7.0,11,102638.0,4,100965.75666283407,0
16764,Female,Ops,86,25.0,1.0,0,52072.0,2,62073.14516211244,1
16765,Male,Finance,12,22.0,0.0,11,145756.0,2,143867.56198922527,1
16766,Female,Sales,55,21.0,5.0,0,145724.0,9,156317.17522077687,0
16767,Female,HR,18,,4.0,1,,6,105067.28876795703,0
16768,Male,Finance,66,25.0,0.0,11,40527.0,3,40712.92752808674,0
16769,Male,Sales,24,25.0,9.0,9,33815.0,1,43779.315391357435,1
16770,Male,Tech,103,21.0,1.0,13,60566.0,1,72379.68026940644,1
16771,Female,Ops,4,20.0,7.0,12,109731.0,1,126687.93703964575,1
16772,Male,Tech,87,22.0,9.0,5,73765.0,7,90649.00499445673,0
16773,Female,HR,4,20.0,0.0,8,37526.0,5,43554.30209385161,0
16774,Male,Ops,21,23.0,8.0,3,,8,83528.00754364058,0
16775,Male,Tech,27,25.0,8.0,12,98504.0,1,96776.67877719057,1
16776,Female,Finance,11,22.0,3.0,12,64190.0,3,75255.32624724647,0
16777,Male,HR,62,23.0,7.0,10,116507.0,6,143044.7164036583,0
16778,Male,Tech,64,25.0,7.0,9,34189.0,1,31959.89421236125,1
16779,Female,Ops,88,24.0,1.0,11,98581.0,3,109921.99317040846,0
16780,Female,Ops,27,21.0,5.0,8,67314.0,1,73136.94363490131,1
16781,Female,Sales,64,21.0,8.0,5,39137.0,5,45821.16355044806,0
16782,Male,Ops,36,25.0,1.0,5,110682.0,2,128180.57207134824,1
16783,Male,Ops,91,21.0,3.0,8,92379.0,7,83313.18414636611,0
16784,Male,HR,119,24.0,4.0,0,45176.0,2,58045.16046189863,1
16785,Male,Ops,92,24.0,5.0,6,110607.0,10,107891.16676420074,0
16786,Male,Sales,62,25.0,1.0,5,117335.0,9,115365.9739108053,0
16787,Female,Ops,47,25.0,7.0,10,122254.0,6,121712.212268144,0
16788,Male,Sales,98,20.0,1.0,13,52826.0,5,48427.59538876136,0
16789,Female,Finance,66,22.0,7.0,12,77008.0,8,88895.59186140817,0
16790,Male,Sales,41,25.0,3.0,2,127458.0,1,129124.24911661039,1
16791,Female,HR,90,,6.0,10,141736.0,8,165655.67399263085,0
16792,Male,Tech,45,22.0,4.0,4,144836.0,4,161945.1287611852,0
16793,Male,Tech,79,23.0,6.0,12,71358.0,8,,0
16794,Female,Finance,24,24.0,1.0,5,134519.0,3,138116.27890401334,0
16795,Male,HR,19,24.0,4.0,2,,1,,1
16796,Female,Finance,71,24.0,3.0,6,95000.0,1,120302.5472210441,1
16797,Male,Finance,81,21.0,6.0,7,55587.0,10,64673.073044285804,0
16798,Male,Ops,112,23.0,5.0,3,53827.0,7,55399.474989144954,0
16799,Female,Ops,68,24.0,3.0,3,119447.0,1,134992.5136017918,1
16800,Male,HR,100,24.0,8.0,6,,10,57658.45840451935,0
16801,Female,Tech,40,22.0,1.0,7,128885.0,2,126116.5216859204,1
16802,Male,Sales,94,22.0,3.0,5,57517.0,5,55583.792488516694,0
16803,Male,Ops,64,24.0,0.0,14,92363.0,5,96670.82700341548,0
16804,Male,HR,52,21.0,8.0,1,46428.0,1,53450.10377245094,1
16805,Male,HR,43,24.0,8.0,7,94935.0,6,117730.69193227447,0
16806,Male,Tech,105,22.0,0.0,1,47384.0,8,49379.06577686243,0
16807,Male,HR,62,23.0,9.0,6,102439.0,4,113988.66986814805,0
16808,Male,HR,55,21.0,5.0,6,75277.0,4,97280.46506832418,0
16809,Female,Tech,78,20.0,4.0,10,138463.0,2,129823.35524124758,1
16810,Male,Ops,42,23.0,,1,49500.0,3,48545.713139136555,0
16811,Male,Tech,59,23.0,0.0,12,79021.0,5,99794.38060704026,0
16812,Male,Finance,48,21.0,8.0,1,118762.0,6,,0
16813,Female,Ops,46,21.0,4.0,1,103275.0,5,96895.20424230766,0
16814,Female,Finance,53,24.0,4.0,14,103496.0,2,114607.78272334533,1
16815,Male,HR,64,20.0,3.0,5,35509.0,4,45694.595851199614,0
16816,Male,Finance,20,21.0,3.0,5,42586.0,8,54523.501320903546,0
16817,Male,Tech,29,,6.0,13,50055.0,1,51526.39006950132,1
16818,Female,Tech,106,23.0,8.0,0,74393.0,4,95296.56220307652,0
16819,Male,Sales,54,24.0,6.0,4,104221.0,8,113208.9812926841,0
16820,Female,HR,53,24.0,0.0,8,111695.0,9,143224.4625557229,0
16821,Male,Tech,90,22.0,9.0,0,93077.0,10,118776.7065787823,0
16822,Female,Ops,83,20.0,9.0,9,106618.0,8,119574.54831231444,0
16823,Female,Tech,8,22.0,4.0,2,91887.0,10,104020.10905558892,0
16824,Male,Ops,102,24.0,0.0,4,65185.0,2,84158.21451993629,1
16825,Male,HR,20,23.0,,4,128169.0,10,147513.73077379985,0
16826,Male,Sales,65,23.0,1.0,8,92383.0,2,,1
16827,Male,Sales,80,20.0,7.0,4,69023.0,2,,1
16828,Male,Finance,58,25.0,7.0,10,56690.0,4,64988.7106963876,0
16829,Male,Tech,65,24.0,,9,38766.0,3,48808.19701435975,0
16830,Male,HR,35,23.0,3.0,6,53611.0,5,64978.41345557232,0
16831,Female,Finance,8,21.0,0.0,10,82645.0,3,76398.81664586734,0
16832,Male,HR,8,,0.0,7,84008.0,4,85952.34107665722,0
16833,Male,HR,66,20.0,3.0,0,47631.0,2,56725.104195111846,1
16834,Female,Finance,28,21.0,0.0,14,86257.0,2,106826.77344066702,1
16835,Male,HR,95,24.0,1.0,13,47835.0,9,53089.8569545772,0
16836,Male,Finance,44,24.0,2.0,4,32307.0,10,36445.54190926758,0
16837,Male,Tech,16,21.0,6.0,10,,2,69216.25415401268,1
16838,Male,Finance,75,25.0,,5,125835.0,10,114837.28631060978,0
16839,Female,Tech,113,22.0,5.0,2,80525.0,6,77399.13925565346,0
16840,Female,Sales,64,20.0,9.0,11,37059.0,3,42286.69826676086,0
16841,Male,Finance,78,21.0,0.0,14,67705.0,9,62106.25244487711,0
16842,Male,,37,21.0,0.0,5,70037.0,3,85570.87322552702,0
16843,Female,Finance,33,25.0,1.0,7,106076.0,6,136319.95991101515,0
16844,Male,HR,8,22.0,4.0,13,83920.0,6,76887.37813684659,0
16845,Female,Sales,105,23.0,1.0,11,136059.0,1,161607.2688429833,1
16846,Female,Ops,34,20.0,5.0,5,69203.0,4,84486.17982394018,0
16847,Female,Ops,13,22.0,6.0,2,82943.0,5,77918.32864509374,0
16848,Male,Ops,107,21.0,7.0,4,91148.0,10,92335.62370346414,0
16849,Male,Sales,16,23.0,0.0,10,56102.0,10,56561.59146117848,0
16850,Male,Tech,36,24.0,6.0,2,111631.0,8,129285.53501474891,0
16851,Female,Finance,54,23.0,5.0,3,52977.0,8,,0
16852,Male,HR,103,24.0,2.0,8,47747.0,1,56821.41527891287,1
16853,Male,HR,85,22.0,3.0,14,72797.0,7,87858.54213765584,0
16854,Female,Sales,81,24.0,5.0,1,92829.0,3,115230.9683701469,0
16855,Male,,39,24.0,0.0,1,50842.0,5,51988.587953397415,0
16856,Male,HR,119,21.0,,0,34108.0,6,43132.967775729005,0
16857,Male,HR,53,24.0,0.0,9,143638.0,3,168994.44949499206,0
16858,Female,Tech,34,24.0,4.0,13,36250.0,1,45866.14552663891,1
16859,Male,HR,18,20.0,3.0,8,71614.0,4,87720.00884576165,0
16860,Female,HR,41,21.0,5.0,4,65316.0,10,73314.54204090219,0
16861,Female,Finance,105,22.0,7.0,5,,10,139950.15142870237,0
16862,Female,HR,107,,8.0,14,52349.0,4,63301.89013353263,0
16863,Male,Finance,100,22.0,9.0,13,135779.0,6,143139.31835970673,0
16864,Male,Ops,36,25.0,0.0,6,57464.0,7,57597.88915353719,0
16865,Male,Tech,119,22.0,3.0,14,148431.0,1,,1
16866,Female,HR,5,,5.0,3,59322.0,1,66742.9706349237,1
16867,Female,Tech,28,23.0,6.0,4,143897.0,8,137122.04582773818,0
16868,Male,Tech,49,20.0,4.0,5,40267.0,6,48434.54351912001,0
16869,Female,Tech,69,21.0,2.0,14,91251.0,1,92112.64086378066,1
16870,Male,Sales,68,25.0,1.0,14,37703.0,1,43540.57894359585,1
16871,Male,Finance,3,21.0,5.0,12,109496.0,9,142044.92259605372,0
16872,Male,Tech,33,23.0,0.0,9,67060.0,2,64111.84336689123,1
16873,Male,Ops,57,21.0,4.0,7,82795.0,8,83437.52146460112,0
16874,Male,HR,52,25.0,9.0,14,88630.0,7,111430.18496231452,0
16875,Male,Tech,67,22.0,8.0,9,45754.0,1,58256.44624585048,1
16876,Male,Tech,72,,8.0,1,102362.0,1,118655.20853013176,1
16877,Female,HR,23,22.0,0.0,13,128911.0,7,146024.54967071704,0
16878,Male,Ops,70,23.0,9.0,13,91275.0,10,115318.00589531321,0
16879,Female,Tech,27,22.0,6.0,7,54146.0,4,64093.351436351986,0
16880,Female,Tech,86,24.0,4.0,7,120993.0,10,121585.1536954901,0
16881,Male,Ops,34,21.0,1.0,7,89988.0,4,86721.22534612275,0
16882,Female,Tech,65,20.0,3.0,0,133752.0,3,159025.82146095153,0
16883,Female,Ops,116,22.0,0.0,0,101648.0,5,116032.75801946713,0
16884,Female,Tech,36,21.0,8.0,12,111240.0,7,141671.56019319282,0
16885,Male,HR,91,21.0,0.0,12,102065.0,10,92123.17932144928,0
16886,Male,Ops,9,23.0,0.0,2,99272.0,2,126957.91954035687,1
16887,Male,HR,108,21.0,0.0,13,33023.0,7,37903.97355588747,0
16888,Male,HR,115,25.0,7.0,13,94554.0,2,104931.33676495627,1
16889,Male,Tech,25,25.0,5.0,0,92025.0,9,98468.7225784642,0
16890,Female,Ops,78,24.0,9.0,9,38714.0,8,38386.43137825797,0
16891,Female,Sales,18,25.0,8.0,11,77343.0,7,88593.8865270835,0
16892,Male,HR,113,25.0,5.0,8,80005.0,8,79734.1230747948,0
16893,Female,HR,119,23.0,0.0,14,45726.0,5,42035.55304374117,0
16894,Female,HR,82,21.0,7.0,13,36497.0,10,41991.744241181674,0
16895,Female,Tech,113,22.0,7.0,7,126512.0,5,125425.43596639927,0
16896,Female,,27,,2.0,4,31386.0,8,,0
16897,Male,HR,9,20.0,,12,122372.0,3,,0
16898,Male,Tech,76,20.0,,7,135481.0,9,166479.43397834542,0
16899,Male,,56,25.0,0.0,12,79854.0,3,91117.04852504305,0
16900,Female,Tech,115,21.0,7.0,1,40235.0,9,43431.89307616255,0
16901,Female,Finance,47,,3.0,12,147507.0,5,178502.5807627058,0
16902,Male,Ops,82,24.0,5.0,5,63492.0,9,81371.9052507928,0
16903,Male,Tech,49,24.0,5.0,7,68590.0,9,74293.14952392844,0
16904,Female,Finance,14,24.0,9.0,2,59319.0,9,67675.3185132266,0
16905,Male,Finance,74,20.0,1.0,13,36053.0,7,,0
16906,Male,Tech,84,21.0,4.0,8,140296.0,7,152162.7948895027,0
16907,Female,Finance,22,20.0,3.0,3,118126.0,5,135402.68808675613,0
16908,Female,Sales,59,21.0,2.0,13,143501.0,5,172672.71185413786,0
16909,Male,Finance,34,25.0,1.0,6,54369.0,8,58963.08007367329,0
16910,Female,Ops,48,,3.0,14,131556.0,3,118587.55033635053,0
16911,Male,Finance,102,22.0,3.0,2,,6,171071.45776972207,0
16912,Female,Tech,69,25.0,7.0,5,119672.0,6,138663.40170135864,0
16913,Female,HR,30,23.0,9.0,7,123589.0,9,141502.17614942207,0
16914,Male,Sales,1,23.0,6.0,1,148669.0,7,191652.15699566924,0
16915,Female,Finance,26,20.0,0.0,12,39807.0,7,47270.721728445584,0
16916,Male,Sales,71,21.0,5.0,9,91538.0,2,92359.73879346001,1
16917,Female,Ops,7,,,1,65717.0,9,71690.41035472165,0
16918,Male,Finance,109,,9.0,0,132197.0,5,142168.01593826013,0
16919,Female,,5,24.0,,9,104072.0,6,122066.50303867945,0
16920,Female,Sales,84,20.0,4.0,12,104807.0,4,119893.95025052462,0
16921,Male,Finance,114,21.0,5.0,13,76511.0,8,82265.37178718792,0
16922,Female,Finance,64,22.0,2.0,0,58188.0,1,73035.81121588404,1
16923,Male,HR,92,23.0,2.0,8,,6,41857.09080812018,0
16924,Female,Sales,23,25.0,9.0,13,32125.0,1,34179.71946820498,1
16925,Female,Tech,8,21.0,2.0,13,97939.0,4,121832.23833246742,0
16926,Male,Tech,47,24.0,1.0,13,38569.0,3,35072.39648490507,0
16927,Female,Ops,80,20.0,6.0,7,71753.0,4,90709.35993246146,0
16928,Female,HR,41,21.0,0.0,7,112945.0,10,,0
16929,Male,Sales,48,21.0,5.0,7,77157.0,1,90156.72592239591,1
16930,Female,Sales,70,20.0,5.0,12,55601.0,4,67679.49850479822,0
16931,Male,HR,75,22.0,9.0,7,106319.0,7,121337.38212331577,0
16932,Male,HR,77,23.0,9.0,1,55500.0,5,51348.96166657601,0
16933,Male,Ops,66,22.0,5.0,5,33073.0,6,37119.41363848846,0
16934,Female,Tech,49,22.0,,0,133663.0,8,126327.62365832283,0
16935,Female,Sales,2,24.0,4.0,12,61430.0,8,67138.78973442003,0
16936,Male,HR,63,23.0,7.0,5,88666.0,1,83810.1321391286,1
16937,Female,Sales,13,,4.0,5,108242.0,10,99145.16169376156,0
16938,Male,Tech,83,21.0,0.0,7,60408.0,10,56232.057601485314,0
16939,Female,Sales,33,21.0,0.0,12,81046.0,2,80586.18946928573,1
16940,Male,Sales,101,24.0,9.0,10,57344.0,8,59821.7668090458,0
16941,Male,HR,119,,5.0,13,38011.0,5,47134.93407118769,0
16942,Female,HR,25,25.0,0.0,2,116718.0,4,106571.78945211941,0
16943,Male,HR,112,20.0,1.0,13,140522.0,7,171061.19650821772,0
16944,Male,Tech,102,21.0,3.0,9,112774.0,5,104949.33210503365,0
16945,Female,Finance,110,20.0,4.0,7,63232.0,7,79733.37177767103,0
16946,Male,Tech,104,25.0,6.0,12,137430.0,2,163767.0131011353,1
16947,Male,HR,82,24.0,9.0,6,,10,87976.21961464996,0
16948,Female,Ops,29,21.0,6.0,3,113135.0,2,103206.19010860563,1
16949,Male,Sales,37,21.0,1.0,11,41832.0,7,48729.767659091696,0
16950,Male,Sales,75,25.0,8.0,12,47346.0,9,47061.82358667454,0
16951,Male,Sales,109,22.0,6.0,10,45485.0,10,56244.15177628086,0
16952,Male,Sales,41,24.0,6.0,13,116218.0,10,128626.91064738776,0
16953,Male,Ops,111,24.0,0.0,1,84420.0,10,77628.91726145455,0
16954,Male,HR,109,22.0,6.0,2,83120.0,10,81950.08806777088,0
16955,Male,Finance,87,24.0,9.0,3,129803.0,3,158895.15668145422,0
16956,Male,Sales,87,,6.0,0,138884.0,7,126847.80995234167,0
16957,Female,Finance,35,25.0,8.0,5,31792.0,1,29471.232376150343,1
16958,Male,Tech,3,22.0,7.0,2,40715.0,5,49562.841522922696,0
16959,Male,Tech,47,22.0,9.0,7,67050.0,3,86419.73739158538,0
16960,Female,Sales,62,,8.0,4,141998.0,9,167550.82787987826,0
16961,Male,HR,18,21.0,4.0,10,110619.0,6,99726.6774053831,0
16962,Male,Ops,57,21.0,6.0,7,101855.0,10,97766.5581914919,0
16963,Male,,52,21.0,3.0,1,83702.0,9,78709.97518545271,0
16964,Male,Tech,73,23.0,9.0,3,98251.0,2,96292.22639368799,1
16965,Male,Tech,48,25.0,9.0,7,82943.0,8,84461.0778570597,0
16966,Male,Finance,20,21.0,5.0,1,94953.0,1,97539.72454768658,1
16967,Female,Ops,88,25.0,1.0,0,115301.0,4,147486.24382208235,0
16968,Female,Sales,81,22.0,0.0,11,97242.0,6,93973.81041913635,0
16969,Female,HR,109,25.0,4.0,10,77168.0,9,89998.77014119392,0
16970,Female,Finance,12,20.0,8.0,9,78833.0,6,85791.9696807546,0
16971,Female,Ops,33,20.0,3.0,10,131716.0,6,132959.70616772547,0
16972,Male,Finance,70,21.0,4.0,1,133058.0,4,167558.06868522186,0
16973,Male,HR,94,25.0,1.0,10,78870.0,2,82622.80229698443,1
16974,Male,Tech,70,24.0,7.0,11,124393.0,5,121022.41183655894,0
16975,Male,Sales,48,21.0,8.0,9,122917.0,6,155765.00596469824,0
16976,Male,Sales,23,23.0,2.0,14,44956.0,3,,0
16977,Female,HR,46,24.0,3.0,7,45089.0,10,45736.05334393055,0
16978,Female,Sales,7,20.0,2.0,1,139043.0,4,161542.964496214,0
16979,Male,Sales,26,22.0,6.0,0,77675.0,10,96515.22630643916,0
16980,Male,Finance,67,21.0,3.0,14,70331.0,10,78138.5509817529,0
16981,Male,HR,57,25.0,5.0,8,46594.0,7,53377.361684433316,0
16982,Female,Finance,25,25.0,0.0,3,133751.0,9,160525.5388734317,0
16983,Female,Sales,67,21.0,1.0,3,79813.0,2,78726.92351748554,1
16984,Male,Ops,79,21.0,6.0,4,114223.0,6,130946.22636878857,0
16985,Female,Ops,39,24.0,8.0,11,136319.0,9,156986.25966852318,0
16986,Male,Finance,68,25.0,0.0,7,117575.0,10,146160.97255488165,0
16987,Female,Tech,38,23.0,1.0,13,,9,148034.7525549555,0
16988,Female,Tech,45,22.0,7.0,8,135777.0,5,166484.89686277192,0
16989,Male,HR,118,22.0,6.0,0,58956.0,1,63851.21142889801,1
16990,Female,Ops,64,21.0,2.0,2,58964.0,2,72742.82250299864,1
16991,Female,Ops,85,22.0,7.0,10,132632.0,3,137260.4619415482,0
16992,Male,Finance,54,22.0,7.0,6,73275.0,6,,0
16993,Female,Sales,94,21.0,8.0,9,124021.0,4,134535.70232941073,0
16994,Male,,71,21.0,4.0,0,114655.0,7,121791.11396812458,0
16995,Female,Finance,13,25.0,0.0,0,41194.0,9,44523.223908048116,0
16996,Male,Tech,50,23.0,8.0,4,64232.0,3,60351.11396044881,0
16997,Male,Sales,43,25.0,8.0,6,134458.0,7,135637.30858287515,0
16998,Female,HR,7,21.0,2.0,2,91920.0,4,92192.32713166454,0
16999,Female,Sales,87,21.0,1.0,3,126364.0,8,154065.2821044432,0
17000,Male,Tech,44,,7.0,12,117257.0,2,150424.40924204537,1
17001,Female,,64,23.0,4.0,5,47722.0,9,,0
17002,Female,Finance,7,25.0,8.0,12,90517.0,6,102621.05233231693,0
17003,Female,Ops,10,22.0,,6,74726.0,2,67850.41278653913,1
17004,Male,Finance,78,25.0,4.0,14,91008.0,9,109084.3346278091,0
17005,Male,Ops,69,21.0,4.0,8,125152.0,8,114452.2355662001,0
17006,Male,Finance,62,24.0,7.0,9,34931.0,2,39223.546558441274,1
17007,Female,HR,19,21.0,0.0,3,111297.0,7,123797.70404015899,0
17008,Female,Tech,101,22.0,4.0,5,80802.0,5,89457.38563944925,0
17009,Male,,33,25.0,3.0,7,129847.0,2,167512.13541481967,1
17010,Male,Tech,62,20.0,4.0,6,104078.0,9,122908.25568424686,0
17011,Female,Tech,117,,1.0,5,139318.0,9,,0
17012,Female,Ops,78,21.0,4.0,2,113694.0,5,119415.82342362741,0
17013,Female,Ops,67,24.0,9.0,12,98753.0,4,122515.13870086771,0
17014,Female,HR,7,24.0,5.0,8,86569.0,5,86735.76728636141,0
17015,Male,Sales,30,21.0,4.0,8,74242.0,7,73992.82138380816,0
17016,Female,Finance,91,25.0,6.0,11,42746.0,7,47915.34566551403,0
17017,Female,Finance,36,25.0,,3,33078.0,10,38606.51041533251,0
17018,Male,Tech,102,20.0,8.0,0,137112.0,8,133442.7113806042,0
17019,Male,HR,118,25.0,,7,128394.0,5,159389.30566419745,0
17020,Female,Sales,75,,4.0,5,52765.0,1,63504.53973792894,1
17021,Male,Finance,107,23.0,3.0,8,129393.0,6,143049.32778223258,0
17022,Female,Tech,100,21.0,5.0,12,,3,134476.20611069718,0
17023,Female,HR,16,22.0,4.0,3,96017.0,10,119323.84538798158,0
17024,Male,Sales,81,23.0,8.0,6,,10,168163.15180480503,0
17025,Male,Tech,19,25.0,4.0,13,118996.0,9,117983.10918190368,0
17026,Female,Tech,35,24.0,8.0,4,90176.0,9,104552.15432542641,0
17027,Male,HR,38,20.0,2.0,11,80537.0,1,81991.69394287793,1
17028,Female,HR,58,22.0,5.0,8,,6,138858.1559544517,0
17029,Female,HR,56,21.0,7.0,14,30025.0,4,27786.595258793142,0
17030,Female,HR,63,23.0,2.0,1,105984.0,10,98994.34887977365,0
17031,Male,Sales,48,25.0,0.0,4,31532.0,5,36071.19252033508,0
17032,Female,HR,109,21.0,9.0,10,108936.0,6,118578.69126989577,0
17033,Female,HR,66,24.0,,6,83677.0,8,90895.849092697,0
17034,Female,HR,118,20.0,4.0,6,100122.0,7,114757.7671932404,0
17035,Male,Sales,103,22.0,5.0,4,59020.0,6,53417.57527393322,0
17036,Female,Finance,63,24.0,2.0,14,96019.0,4,113996.71314534101,0
17037,Female,Tech,91,21.0,3.0,4,143813.0,2,139917.11163065184,1
17038,Female,Ops,59,22.0,1.0,14,83990.0,2,84940.84141233178,1
17039,Male,Tech,51,25.0,3.0,14,93238.0,8,94229.15009494094,0
17040,Female,Sales,65,21.0,6.0,9,114775.0,4,107135.25305859408,0
17041,Female,HR,66,21.0,9.0,6,83464.0,8,107380.09072171387,0
17042,Male,Sales,117,,0.0,13,131316.0,7,155196.0232600229,0
17043,Male,Finance,113,20.0,,0,141969.0,6,,0
17044,Female,Ops,52,20.0,2.0,5,81961.0,4,74666.15284578328,0
17045,Female,Finance,79,20.0,5.0,13,139100.0,6,168165.13869830887,0
17046,Female,HR,118,20.0,9.0,0,58341.0,8,60639.18562549677,0
17047,Male,Sales,65,20.0,6.0,7,105776.0,10,131212.41921689044,0
17048,Male,Sales,70,25.0,5.0,6,133615.0,10,159803.04587741257,0
17049,Female,HR,30,,9.0,2,42513.0,3,45257.32287620827,0
17050,Male,HR,44,25.0,4.0,0,84003.0,9,85288.94213786599,0
17051,Female,Ops,64,,9.0,3,52652.0,9,49962.1400289851,0
17052,Female,Finance,91,20.0,7.0,11,132701.0,8,165174.59619054812,0
17053,Male,HR,81,22.0,8.0,2,106251.0,6,103432.289814662,0
17054,Female,,40,22.0,,12,80738.0,3,,0
17055,Male,Finance,88,25.0,9.0,1,34304.0,2,32173.004834499792,1
17056,Male,HR,59,,6.0,12,77286.0,9,87425.94532728108,0
17057,Female,,50,22.0,3.0,2,32439.0,5,35898.779729952665,0
17058,Male,Ops,115,23.0,5.0,8,133472.0,9,156134.05503603263,0
17059,Female,Finance,86,20.0,6.0,10,109029.0,4,135945.386560855,0
17060,Male,Tech,15,25.0,0.0,6,95042.0,6,,0
17061,Female,Ops,109,23.0,,14,37901.0,10,36373.727941982215,0
17062,Female,Sales,21,23.0,4.0,4,,1,82744.23136204325,1
17063,Female,Sales,91,25.0,,7,124094.0,4,126853.6903595823,0
17064,Male,Tech,16,21.0,1.0,10,75305.0,7,95394.79388061374,0
17065,Female,Ops,47,23.0,9.0,10,90682.0,8,93978.80850904668,0
17066,Male,HR,78,21.0,9.0,4,69954.0,3,73982.53416171651,0
17067,Male,Tech,68,25.0,7.0,8,112012.0,5,122063.40351660289,0
17068,Male,HR,116,24.0,7.0,1,109009.0,6,116883.10509641361,0
17069,Male,Sales,88,22.0,6.0,5,114641.0,6,105536.14389984388,0
17070,Male,Tech,77,21.0,2.0,6,41539.0,10,,0
17071,Female,Ops,5,24.0,6.0,2,132770.0,6,153059.61795180678,0
17072,Male,Sales,104,25.0,5.0,7,35611.0,5,34815.28476357166,0
17073,Female,Ops,33,23.0,6.0,10,47318.0,8,53310.86971536236,0
